lfq_intensity_lean_1	lfq_intensity_lean_2	lfq_intensity_lean_3	lfq_intensity_lean_4	lfq_intensity_ob_1	lfq_intensity_ob_2	lfq_intensity_ob_3	lfq_intensity_ob_4
Cyp2c67	28.5546399724674	29.0009592060239	28.808993746712	26.8137711101859	26.7943847495619	26.2052905620369	28.4291744586553	28.827096325383
Ddx46	29.0512864059069	29.0786688751834	29.1308135625965	29.3835317494065	29.4167515067895	29.4265014286899	28.830406332145	28.7468980088507
Thrap3	30.0926808680135	29.9016245364022	29.9470498251832	30.797737038291	30.3152263941998	30.5455861110194	29.8728006554966	29.5636206912968
Deptor	29.060756636987	29.3356027402131	29.4318955757316	28.2904868747602	28.7595485816428	28.4682187651532	28.8523798244212	28.9084835875247
Galns	27.7269196326391	27.8124807093993	27.5050251085732	28.5687998207562	28.3060001232943	27.6066195283723	27.1606477044878	27.4985873762062
Gls2	31.0361754779983	31.0383212286137	30.870552467886	30.9854434401805	30.4082625546599	29.1928611834114	30.8110710355055	30.6894715661408
Spag9	29.1177638164343	28.9466944082158	29.0421653912975	29.6595641075634	29.8701569738089	29.8798868648116	29.6265422035923	29.5916860992154
Ndufaf2	28.9152922930773	28.4993547051605	28.6960883517391	29.2785452426828	29.27030816065	28.422560213473	29.0884395247195	29.3123966899161
Pex1	29.7357847262759	29.6143318144737	29.74752824536	30.1907624793586	30.4368241241835	30.6989978993667	30.4318258628325	30.0749887950569
Pxmp2	31.0589623431113	31.2189874816507	30.8254982452381	29.4971016193489	30.1402601341799	29.9862132783506	30.5976896794397	30.6018731681011
Rnf20	26.3781966624878	26.9708534158719	26.7985079336401	27.5916091370868	26.8008300427082	26.3452416109776	26.4679577018469	26.2985651617921
Zfyve26	25.5383583515079	25.4755511972104	25.1923011560963	25.4105015951944	25.3072219834999	26.1362005060565	25.8133137374161	25.9987874473101
Prkaa1	25.7825995097931	25.8562870128275	25.821150463663	26.8572134238956	27.236625096686	25.8390162371277	26.4638999864715	25.7221978165589
Git1	25.5790184993413	25.9986387242541	26.0994843351108	25.7610010942199	25.9872434620592	25.9164798048698	25.9695569155772	25.7131171806568
Nufip2	28.1232693350506	27.9774127056372	27.7639154886206	27.9129095371676	27.9543629945693	28.3359646591199	27.8953537894994	27.3473574709148
Abhd15	26.5661521625427	26.9136882804582	26.7926700388052	26.6768215460957	27.3095404071335	27.4067747306418	28.1694794400469	27.9879474240973
Gm4952	32.1254273213061	32.1080254327293	32.0482134898872	31.8501534292254	31.8890975786909	31.6533906252911	31.1830837422265	31.5689441295975
Mup20	32.0972171689301	32.2170211654898	32.3835665633899	29.5504365339757	27.6910866965633	26.7046050609528	29.6402643857837	31.1997623064637
Tmem2	25.8751189724827	25.4302665620767	25.8798625261986	26.056999991029	25.800696613513	26.0344832099843	26.2056222543276	23.7224651445705
Arhgap1	28.4466293784168	28.9097655850435	28.8344319958186	28.5100900351258	29.2145778082252	28.8564394832273	29.2793978048311	29.2766728311726
Vps13a	27.6702164209868	27.2482990317825	27.3615213500572	27.7038266379265	27.7558124884658	28.3883254289215	27.7770468105644	27.653324239276
Slc25a51	27.1565986855497	27.2251710944009	27.1585159788865	26.4579384592399	27.012514707503	26.4191291725351	27.2107639727231	27.271554071672
Slc30a9	27.0895866041867	26.4406089769252	26.6508814761326	24.0254018390202	26.9252791645126	24.8834299274471	26.3938851378588	26.7564122515204
Trim41	25.1418016558201	25.2621219882601	25.240953465242	25.542141471177	25.1515565740691	25.4296353125797	24.7140207149832	25.1827666626853
Rilp	27.8498372188425	27.7147655987279	27.854375412271	28.6037840985719	27.7455526219466	28.3661072565723	27.5105808031676	27.4184445876642
Heatr5a	26.0954720280928	26.1573618230275	26.1995634149285	26.9092306250246	27.3073623248041	26.8435105122233	26.6719364963793	26.1382016412001
Rtp3	27.4789052052063	26.9332771984045	27.0752132158465	27.3626608574126	26.5194983718412	26.4064526853852	26.6309359812496	25.9216975941055
Ncor1	25.3262628756093	25.5071856828225	25.6366688999389	26.0415403329443	25.3468565152739	25.6518619276436	25.1841619921136	25.3027141271928
Capza1	29.9553926406531	30.00441822519	29.8512975083149	30.1165056752843	30.3730117778112	29.5513309875748	29.7814391171053	29.4211985563941
Mocs1	30.7937337636869	30.8164715604921	30.7767372582356	30.8304183161545	30.8717125203557	29.9368135851157	30.2592312472139	30.0170739467619
Mrpl43	30.2223251414456	30.2808175308743	30.0353798792319	30.2203502311673	30.7454049686817	29.1471777276528	29.9353230882731	30.044575792037
Akap8l	25.4824167626059	25.061985532638	25.3818810386265	25.7936058663171	25.2964372214702	26.0439771105519	24.9897700468512	24.6429731447457
Igf2bp2	25.9291516650853	25.6353130021028	25.4774918686883	25.4400325037871	27.1775052778744	27.1219782395916	26.5477750679671	25.9799602100919
Rbm27	26.4949707256477	26.0229993579635	26.3783770029983	26.9188038305265	26.701347054472	25.595918282991	26.3395113579681	25.7456477535922
Aox2	28.6089359614436	28.6169602277004	28.1760589342587	27.5908211852311	25.6038759550568	25.103889705667	28.3194525246106	28.5941555058343
Pes1	26.7207453092117	26.32055126406	26.1803200362314	27.4106584028774	26.9426556190274	26.0532545894748	26.9970388380369	26.7025865987767
Npm1	32.1720538947687	32.105549116536	32.2726500616609	31.8104778859614	30.4776960517781	31.6625187823259	31.3833304637043	31.8952453307953
Tom1l2	26.2086834918634	26.1961202926151	26.3379199769361	26.5535540759815	24.8464240701126	24.9881884056367	26.134038105305	26.1076018415047
Fbxw11	26.8279781438546	26.4033302571263	26.7068772480757	26.8537069803976	27.4208696190978	27.0634686592337	27.386316773074	27.3159469866049
Dhrs13	25.6738829699398	26.1472687471935	25.9168717305374	26.7733896557671	26.7213895269055	27.1796072656447	26.7661978742724	26.182538856676
Flot2	28.9443222715481	29.3962036129896	28.9018591992874	28.0177008155486	27.4206457985189	28.5478146853542	29.2813904845932	28.8322063397316
Tefm	26.9913749747595	27.0897164812871	27.0750040504431	26.813432663046	26.7889529108394	27.0337827036556	26.5695733356653	26.2362907488849
Psme4	28.6568181127862	28.9754088162541	28.9166068793338	29.5023723043634	29.296908211263	28.4585303481615	28.9332840794143	28.7577131539559
Tns3	27.9738416601404	28.1180181487311	28.2864224790641	28.0345347759573	27.5638389524374	27.8455344437721	28.105325653301	27.7509276353253
Cpeb4	26.234776109242	26.341143728253	26.735206852656	25.0945957740987	25.5286517853223	25.4986195362197	26.5803054652227	26.8659625458873
Sco1	27.7145846647756	27.2188349079596	27.1048162821374	28.9328211328672	28.2200156851135	28.8900717250889	27.3195311249476	27.2468586153759
Ankrd40	25.0311834291671	25.284635596598	25.4972062605254	25.293920507685	26.158580909838	25.8059442262325	25.7478479206609	25.1897421430978
Luc7l3	27.8974762139063	27.907041879782	28.0726396907214	28.5350205388415	27.7889922214162	28.6778972594107	28.4450758410573	27.8316391195062
Clint1	30.1640927694405	30.0816829623042	30.3372495088807	30.5942477141353	29.5126637815958	30.2338619310698	30.1017870455969	29.9231356962979
Pfas	28.9181924181978	29.0504378893242	29.1631584738084	29.043148419421	28.6530813435776	28.5760961139838	28.4515439591021	28.4054891557456
Ewsr1	29.1668282990845	29.4530555024048	29.5245073334159	28.9175119679236	29.4417111609695	28.8844669848684	28.8209814355654	29.1111006596889
Pctp	30.4285346311709	29.9339756015943	30.3947905486554	29.996710862143	31.6115281646547	32.1578569908177	31.5110580185858	31.2992151583158
Tbc1d9b	27.6225778973175	27.7601185043811	27.4496936737557	28.2619536337708	27.5025075672729	28.3335225643905	27.6292942166066	27.5939466975948
Rpa1	26.8730355150455	26.9552257237847	27.3038615713091	27.2521229169969	27.5431593297742	27.938407603401	27.530693047934	27.4610285898846
Acaca	33.0823304690314	33.343674599194	33.7030032592621	33.0743101318082	34.270247129962	34.1909562165595	34.9308652701173	34.830227910443
Myh4	28.8738257087398	27.6402525308331	26.6189677953839	30.3290589623096	27.3783970769187	28.3666852160408	26.9222976392501	24.8517045288263
Shroom1	26.6861776163163	26.4103707581382	26.6812813569422	26.9290425970967	27.0216041598346	27.218324136018	26.2990589451273	26.1806040590144
Wwc1	25.4029344055874	25.0661382718937	25.1100644412231	25.4626270856652	23.8707323866344	25.2790950337043	25.5133911439397	25.3201053032905
Cltc	34.2970495338102	34.4307431617223	34.1629891498857	33.7002934636204	33.6669040457349	33.3053439147089	34.175861283875	34.4314450445996
Myo1d	29.0695591834516	28.6709822553802	28.9916129504564	29.3613130538066	29.6345125107452	29.5250923486393	30.0614506015672	30.0216230649944
Tmem199	26.5501269838252	26.0587002134855	26.4281131920189	23.7934401244488	26.5706709343203	26.8114724752112	26.5773331350342	22.6314287842996
Rabl6	26.6669806067035	27.1910868148813	27.1506963684941	27.2031591903187	26.1579703908537	26.4303765086626	26.39793975539	26.3329885181669
Ubr3	27.4891717683147	27.3481235682935	27.1292989949977	27.7982219227734	27.8350215556411	28.1768180835732	27.5720621464229	27.4393861943179
2810408M09Rik;Tp53rk	27.3233275170842	26.8935823056468	26.8462199476452	27.3735512992436	26.8750189679235	26.6977313728741	27.2000584125099	27.6843375625556
Dnajc11	31.376666180207	31.2241139573911	31.1044600573885	31.4370253098923	31.54069306693	31.1660313437844	31.0307160365252	31.0788164164444
Thoc6	27.5204652076921	27.1575270722705	27.3862679839295	27.2011792862437	27.232888907523	25.5039169655651	27.6670531741309	27.3877672004824
Mrps18a	27.4366038397322	26.3720634215493	26.3082792181041	26.7083622941586	26.583151002857	27.0829867671677	26.0557096508483	27.0667743260476
Bloc1s3	25.9453256920905	25.82100070357	25.958223037396	26.1102678497155	25.7329176896771	25.9237716104204	26.0235822090484	25.7837644462516
Hykk	30.4965535206841	29.9845760638582	30.4121238765849	30.5602291681296	30.397674346324	31.1188486607563	30.4084409870562	30.1416904061119
Acbd5	32.2567909444535	32.3213697832236	32.1712345459793	31.054983716545	31.585588444007	31.6079099732461	32.2387852009103	32.3847906197255
Rpl10a	33.2398695761253	33.2573427983989	33.426134394741	31.2976368058276	31.1529295442857	31.0660065903688	33.2695674194208	33.3611599642156
Parl	28.8604557536486	28.2144440022985	28.3640987329606	27.3106913662705	26.3120887691016	27.6354197376993	28.8487302777732	28.453879361222
Arcn1	32.4734537639731	32.4737854054428	32.4456567347223	32.3960859368266	32.18762359041	32.4295290503827	32.2955376710869	32.6668859722764
Jagn1	29.0357231648435	28.970770945919	28.7622722524321	28.3377296169363	28.4017955727006	28.6043869106097	28.6102223224649	28.9965011925237
Rnf123	26.180632135582	25.9788460753886	26.329094943069	25.9875770066489	25.991141656999	25.739332868304	26.2629809995011	26.5366749886717
A1cf	31.7174645790305	31.4015093148507	31.7756453353499	31.0162217203309	30.9088956870007	30.6646074958225	30.9194408490962	31.0802514793977
Sin3a	26.4658953181578	26.7818113466696	26.6660919817232	26.6907750217285	25.9059466921124	26.7131511977022	25.8146131520242	26.4558334572779
Kif1b	28.5363831337859	28.2180312826572	28.6876879100311	28.811684265907	29.0580745800743	29.0623869659941	28.906225677586	28.5267333025007
Orm1	26.7988327646691	28.1215330250126	27.3478187202368	24.1592892550748	27.0243591449765	23.654886808337	26.571022984177	26.7032894928734
Xrcc1	24.8668876010708	25.0404826520966	24.9921857674401	26.0526190539396	26.2637370619199	23.6010355712051	24.7047103189071	24.8962228802649
Ogdh	33.0265998458756	33.1234076803101	33.1125859162505	33.2581962375057	32.9493232382218	33.3712559378758	33.627745502868	33.5123228812716
Cttn	31.0827041641662	30.7845303424506	30.8665417624003	31.6661681515259	30.9194666380259	31.264785829199	31.3923384306804	30.830130978255
Gm2a	29.518441741624	29.5813290300147	29.8740117574903	30.2958626237821	29.6987077138389	29.7894593902697	30.2926333545818	30.5060926652021
Hnrnpd	30.8451393080804	30.9858715455116	30.9906371393045	31.4757061683724	31.2993122466162	30.9710075685723	30.8549305468169	30.8145405007776
Ppp5c	28.8408607467966	28.496729960671	28.6362327473232	29.0660544302498	29.2943573804018	28.8669221563474	28.9613485273896	28.7338260680566
Psmb6	31.5736235253163	31.0877034064928	30.8547480271895	32.4331178230942	32.1787705905023	32.756422988798	31.4648048915199	30.8294813326374
Aplp2	24.350073933999	25.1199141829991	24.973892590752	24.7750993858576	25.6045794086435	27.094982344711	26.7504195043234	25.325540705621
Samhd1	29.6192403614064	29.7555130052919	29.7482186918727	30.1006787317961	29.9111063447786	29.4031681687019	29.2128995124634	29.7789966845574
P4ha1	25.725533802005	25.4876387738197	25.9111943422613	25.6436494973906	25.3958229942543	24.8845759133078	25.2466392182875	25.8894569779128
Csnk2a1	29.0271185126909	28.7845125487378	28.9645551632841	27.4046148281404	28.0269263687757	27.8977747703125	29.0866655836738	29.1841522519067
Slc30a1	26.9415445260592	26.8376135888563	26.9015161222636	27.7986766670437	26.9919513644549	27.5421087864773	27.2560094428571	27.1734940105549
Khdrbs1	29.9627960449916	29.6491570808884	29.7937266803675	29.1100236662718	29.067002862014	29.7115600787669	29.0793083405169	29.8387239166574
Stxbp3	28.3207101875139	28.274155273826	28.5326306204176	28.885328701115	28.664463793656	29.304388007554	28.0786537722864	28.072171462687
Nfkbib	26.1701203751491	25.016068631798	24.7621032012356	26.5083703741076	25.8218866877907	25.622681311048	24.7452471620529	24.5389605510892
Akt2	28.520053084664	28.4987809487386	28.595708332662	28.6870931045642	28.6630498364611	29.0103176633195	28.2991788075657	27.9707205753009
Serpinb6;Serpinb6a	29.1005845431486	29.5931582796316	29.7098972712636	29.5705296043093	29.9455214327102	29.2171108784388	29.7277960112418	29.5946821867192
Ripk1	27.8621686173528	28.1464763327194	27.5418295523355	27.9008386939827	28.2450819301902	27.611579261584	27.8056008940758	27.7820744935439
Stip1	33.1717975535458	32.8810277309334	32.9067720705491	32.998067932751	33.0123988463019	32.9059652410008	32.8021102595945	32.6600233268626
Caprin1	31.457053744387	31.2404347868908	31.095175221451	31.3039437510534	32.0348347661312	31.2301137683053	31.4124167306722	31.2932140286196
Pter	31.4284023218182	31.9281774695289	31.814965436676	30.5887151184379	29.4599203084205	30.4234744739476	31.2459557330303	31.72489118106
Eif1a;Gm5662;Gm8300;Gm2016;Gm2035;Gm5039	29.6899149853062	29.7056019819291	29.4757616172869	30.4853900979928	29.5967250354617	29.7796633475723	29.716032572105	29.3206214861358
Eif4ebp1	28.2910219539255	28.4494583043064	28.1718556939559	28.3906005118062	28.1428049581723	27.7883885018653	28.5660540556911	28.0990482317782
Eps15l1	29.9927316463956	30.0533840427328	30.0379373442984	30.3009509933948	29.944877228398	30.09751132683	29.8480569347919	29.9079543696348
Vdac2	31.9425782267356	32.0754635318894	32.08558063413	32.443803983456	32.1861609052795	32.562494969002	31.9398429935061	32.3840416496258
Vdac3	32.4003473687095	32.349266700435	32.4001734846046	31.961654108531	31.8297418027361	31.3652452010445	32.4387789073751	32.2574969838167
Vdac1	33.3700168188147	33.4231670247808	33.4199376007961	33.0472777763358	32.8524723187878	32.2770999398252	33.1574116683877	33.3675026548237
Adck3	31.7985252924661	31.7797970369531	31.8949649981788	31.6710122192709	31.1994376585682	30.6351873228958	31.2379604606337	31.1756010150946
Pml	28.4844992609418	28.6921179705154	28.7140898032003	28.9601504313803	27.8505408613632	27.6661023826552	27.5895529708437	28.2638583973171
Kpna1	29.8241864079445	29.4688941616177	29.5963179727714	29.2499372880664	29.3646250423417	29.1972555686339	29.2294830306984	29.1728936794623
Papss1	29.7878925819411	29.5980587521667	29.8651113626195	30.9653258547791	29.5092303922012	30.3236723474668	29.718978139769	29.6835547714086
Rbbp4	29.5802790622112	29.174307150783	29.6029303685018	29.0272373498772	28.8697944611782	28.9794643452925	27.9306705659967	28.3381779591621
Cyp7b1	32.2360680758847	32.5015299895507	32.2354449513509	32.4509808341348	29.4453641943289	25.1333481523261	22.5290446500267	24.6602580094777
Adipoq	25.9501519331636	25.5088673875814	26.1501622785041	26.2207807046608	25.8021696559095	24.5443490027455	26.5215256799536	26.3503284921601
Lama5	27.377381796249	27.7008922330249	28.3053332372353	26.6788055139748	29.0530024781362	27.747784122712	28.5662818946351	28.4515293915686
Scarb1	28.8517490157365	29.1495456647653	28.7717382283565	27.7682343852813	28.6677576281466	27.5307826409102	28.1330523012835	27.9856893642718
Tmpo	28.2260218512487	28.090348764039	28.0926323172695	28.4986483024726	28.8368585575789	28.3671474163314	28.3771511684982	27.9866161740088
Hars	31.261858857524	31.3643202986096	31.1495735872428	30.5452675246049	30.7772433083139	31.0879224128788	31.2599892711632	31.2491580944218
Tsc2	26.3199358286007	26.6815416829044	26.4422183451118	26.7978913376237	24.8164908116186	26.8824438903157	26.4204746999034	25.2320691056341
Ppm1g	29.0779154470008	28.7510511539858	28.9343270614678	29.7925849030639	29.2129704788742	29.6043849754398	28.8718436929044	28.6056787073335
Cdc37	30.683190450905	30.3700750094206	30.4385555379968	30.2256077184089	30.8973830881948	30.8648858292977	30.3970333703055	30.1283036966935
Cybb	27.2455376162454	28.3647954980388	28.0711185332221	28.754104010747	28.4962361673485	27.8445376106464	27.616973712168	27.7605724571291
Abcb7	30.1329995024025	30.2618981404589	30.2389865653519	30.4265633005295	30.1761431689625	29.9268306567088	30.012155457106	30.3762293265663
Sdf4	25.7613915861612	25.9263921366035	25.6164566547922	25.4391811921315	25.5625311277802	24.0024579439003	25.7222045107179	25.2994183027398
Cfi	29.6612959970914	29.500266264497	29.4541260614871	30.3941693186925	29.9605139758277	30.1757523684008	29.7331423551719	29.6741297501691
Gstt2	29.7734752874698	30.1833909900336	29.9549054133407	29.0817065575486	29.8497871863884	29.2340435074995	30.8253882606397	30.0686823397365
Prpf4b	27.1873747742024	27.5583250105556	27.4304415616007	28.0121270266838	27.9049347799486	27.4426095097153	26.8132914951273	27.1042236236069
Bcar1	25.6091412686634	26.0474471879215	25.8565903398385	25.608195586708	26.2240140932342	25.9941825070948	25.9099575192426	25.9936790730546
Fadd	24.6710014325971	25.0351127041904	25.0086768850569	25.600919886548	26.2591410264149	24.8805138508596	25.2832887351268	25.2576698667807
Ctcf	27.586028098226	27.8657469366409	27.7911181589068	27.8374771612652	27.3730083112862	25.3351317416477	27.3284075888029	27.5078871907816
Mapre1	28.6005741800855	28.7610034444855	28.674096355917	27.6445804440588	27.907489519273	27.6044606191148	28.4867909842568	28.1310010392099
Prdx2	33.5068769903715	33.2250651925936	33.4690333250466	33.4755085284289	33.6467387254867	33.9136429926221	33.4016201843655	33.6592171968592
Arg1	34.5840230290794	34.63006956093	34.7001513456544	34.5251966061203	34.8043790910874	34.1646738817646	34.6003426226966	34.7264657426594
Papola	24.7511042816355	24.9201065515608	25.1999054026827	26.1401956439194	24.5267648888913	24.8461091776688	24.4919266298253	24.2892566614035
Tsg101	29.0009650745632	28.8810282481305	28.997262769568	28.7620322940065	28.9038017390977	28.7809540356352	29.0864801209099	28.7846528899801
Hcfc1	29.1200050961422	29.0731382208316	29.1852649239669	29.4243633967915	28.9061396445958	29.3742422941208	28.9916821949582	28.8817142044574
Pafah1b3	27.1590731770877	27.0267537226431	27.0886408044644	28.4163053388653	27.9832039405056	28.3824696487799	28.1056912031464	27.5240792349204
Eif2d	28.4284660771878	28.6530751092708	28.770251123159	28.6182818285286	28.3043468349808	28.4627883289141	28.5514738977697	28.6581393602682
Mre11a	25.038541302902	25.3959079304496	25.4786608745835	23.8164237398278	25.2762479951074	25.6980581936012	25.5426710418271	25.8861485696962
Lcp1	32.3153119588689	32.4512325783054	32.4018760816621	32.1202656610245	31.9396796244874	32.0132994075483	32.2722901546719	32.4154137765246
Sntb2	27.5796854023372	27.5431774994162	27.6303632011756	26.456767507845	27.0489192441693	27.281085667588	27.5913426389821	27.5549937785525
Fnta	25.71740134681	26.4097116213755	26.225293520001	26.3745260737221	24.2320224616822	24.4263729868225	25.9049898541052	27.0528222039479
Serpinf2	28.9804530037726	28.9284391264642	28.4755447679013	29.0483258688111	29.8504754378058	29.3488322351895	28.3744655264746	28.860215086577
Igbp1	29.5796497270731	30.0474884997012	30.3522568324321	29.1129865852985	28.1667575466121	28.3851343250928	29.4832548082389	30.0367311700895
Apoc4	28.8595112444104	27.5006857447076	27.8119900037177	25.1723115561309	27.5607965210859	24.6479694323003	28.9145755626576	28.6502165717259
Lamb2	28.3723509484976	28.795841727548	28.6371197140787	28.8121896251928	29.3537201632742	29.0752206710595	28.9485216607249	29.2819353350665
Bcap29	27.8080394995354	27.5272284997562	27.5215497022338	28.6530993763624	27.967224346839	28.5595175477127	27.8560532516624	27.3767775561403
Bcap31	32.3052165571261	32.0125893563142	31.8462610024198	32.2391824665998	32.4789322313663	32.4852623722418	32.5623642809728	32.0351974981381
Mme	25.807916928512	23.5622219675016	24.8508615508979	25.7006252634704	24.9018823762627	26.3152924916327	26.2477164562211	26.3367049431944
Cmah	29.1436063893471	29.0924173884032	29.2447649670034	28.9937638572731	28.8508575997208	29.2049081846883	28.5276482549619	28.9159983891157
Hadh	34.3350010894627	34.0380832960823	33.9278898751224	33.5646165856495	33.9925400699476	35.0441633455033	34.0986258132978	34.574383747799
Cyba	24.4623438912282	25.7355188128924	25.4802391107316	26.8464478010824	25.7660393816251	25.8692217983698	25.0539691249435	25.1949318548173
Nt5e	27.2762281187752	27.0695083655998	27.0660864070408	26.1835389846057	27.1808591843571	25.6781876739729	27.9932403316965	28.0592321503277
Ecm1	28.9119455271309	29.0827825074013	29.2192732638401	29.3925938115593	29.3209378627917	29.0653277964276	29.1340706079501	29.4252547163447
Trim25	29.4396505060452	29.3499737716068	29.407654165298	29.6092634235784	29.6310539175439	29.4605001432463	29.3759866001471	29.5361719114818
Rad21	26.3489701307631	26.4837101545628	26.832058709686	27.2286526988799	26.9033124380179	24.62845496744	26.7393115938161	23.7163978957069
Fscn1	28.1377576767726	28.3913054497666	28.5918342164071	27.9179920959402	28.6097635217348	28.4887117606124	28.2113832940924	28.5527728518955
Fbn1	24.0843511792639	25.4635619682937	25.2079270072133	26.4739180020096	27.5753418162141	26.659958682032	28.4766057947849	27.5847267957197
Fcgrt	29.0724288849795	28.6968804418026	29.0221181728518	28.4083334898821	28.1563301624611	28.4689723687764	28.9677195383217	28.4720876206909
Fdxr	30.7762917272765	30.9628835720632	31.0356176248971	31.1849840009974	30.6059439459743	30.3159523013785	30.7599388022008	30.4853277711387
Fxr1	28.4544364972034	28.5797664153077	28.5162958898527	28.5800613458248	28.8692226165852	28.5743634895532	28.9471801767793	28.9675076466108
Gpam	30.4943927710446	30.1727232422162	30.4867616630934	30.2551106797712	30.6147042355034	30.8580962673931	31.2681569824992	31.3308650409783
Gdi2	33.0970532808958	33.1870251440309	33.0457788612705	32.3512775420583	32.971792786796	32.2986171836141	33.4250090879193	33.7655804462798
Arhgdib	28.8400269075737	29.3716477618379	29.0438524960807	29.2066322141401	29.2824341450935	28.7933173477189	28.4377488895986	28.5153251310458
Ifi47	30.3683515653633	30.8030117586448	30.6339485348647	30.6084692212719	29.3643162740124	29.8403668419395	28.7295131033086	29.384701376484
Hp	30.6929037695312	33.2255822016904	32.3635710915271	30.8208096649356	31.9560569320448	30.7959286086677	31.7293478242599	32.6326165813182
Ddx19a	29.6193664497587	29.3986056220339	29.579644095861	30.2029693760209	30.1255613749699	30.0479109038589	29.3767238139231	29.2689340393713
Ddx5	32.1924652130342	32.4163472346668	32.3331726752909	31.1552882878979	31.0925659621301	30.6360612735406	31.9288654778732	32.2981643670857
Cbx5	27.7063475909964	27.6525853447475	27.5496064373429	27.6029210147674	27.0988700536176	26.137200356189	27.2759818224157	27.3180623602691
Atrx	27.5485295343403	27.1939159594126	27.3186041758444	28.2212422691359	28.0504186330219	28.5829063761844	27.4749997054301	27.4393861943179
Hsd3b5	33.352181317013	32.8843228249459	33.1093171349497	32.1773431015557	28.8484555835839	27.268320616328	27.7667201288031	28.4526628889961
Hsph1	31.6797558600173	31.5696854301796	31.5378052873959	32.0753537574944	30.6335834823676	30.8538023158038	30.6258293883763	30.2893532004937
Itih1	31.0206227564641	30.8396885812465	30.8415470767525	30.2705538608776	30.1386843934529	30.8441453011036	30.9697884926639	30.9039632669618
Itih3	27.0957993028231	27.8741006823899	26.9170005573715	24.7733734863634	26.2957327801242	25.2224267473637	25.1139092759192	26.064239863545
Dnajc1	27.9658864476459	28.0920868926722	27.643194430514	28.1063562119673	28.0059267510246	27.127371846766	27.7295444231049	27.7870681587833
Il1rap	27.0435130647194	26.0096586185905	26.2560966446532	26.0025144584848	26.4580797133962	23.5025647721168	26.1307059729044	25.8829316763615
Mrps31	27.7660362223354	28.1187111479831	27.8312639623338	28.526758343427	27.950239455878	28.3993635116632	28.1861697066551	27.6011445281388
Cd47	28.6784332943282	28.4063699656048	26.3186081503837	28.6540397903966	27.5772165866316	25.6704342114007	27.5447686172037	27.7432748523609
Itga6	25.3364957907634	25.8022777391698	25.6772004104091	25.8608206296216	26.8423691399471	26.5354789493889	25.9155733162831	26.4155410865844
Eif2b4	29.2447838834859	29.5465627797997	28.9060461479383	28.004267513713	28.5539847038132	27.8290536258944	29.0961190977222	29.192532785227
Kif5b	30.2894443223899	30.3209612632937	30.1379469070055	30.7942792894647	30.6132478898289	31.0898930225716	30.6078091703238	30.3495445245755
Lasp1	31.9570776788788	32.0512046245204	32.1575033427589	32.5486986506759	31.964271015138	32.2520082341624	32.2850195701309	31.7119263295967
Pdcd4	29.5829783893843	29.2969377869308	29.7462780264371	28.7141534446603	28.9756277069142	28.1411646969085	28.7025022131384	28.6481649213243
Mrc1	30.8537490082937	30.8575638064595	30.7688939666378	31.4616112485746	30.7776043675853	30.5875155762973	30.5213643722553	30.625631320119
A2m	33.4290872943091	33.3488627156823	33.3017695463105	32.4264862945328	32.8579341836021	32.3492945812914	32.9508979946131	33.6952106861036
Mcm7	25.3174792362383	25.5801315485219	26.0441356873324	25.3884045208168	26.5552234733782	26.2796787445823	25.8958700007179	26.0706295594981
Pcbp2	31.7472110897061	32.1545836323142	32.3666592011091	30.4034730131215	29.962552137187	28.9363443743917	30.6387459619014	31.6953207997816
Ctr9	26.2018126797384	25.624342205096	25.6590014860909	26.0991071659378	26.2982925585957	26.4628321680551	25.3390570122083	25.5013500170855
Pea15;Pea15a	27.2632205274994	27.264252318179	27.260457727941	27.6339118232066	28.4210080546663	28.8536146711953	27.9916027034269	28.4986727193325
Prkci	25.6407436475471	25.5856288208322	25.6726238065625	25.4805416576517	24.3386401564844	25.812966898589	25.3436498622036	26.0807126470437
Pon2	29.680277016678	30.0567421778928	29.8791696846717	28.3515660688711	29.0347923253017	28.7451088599287	29.6418893377728	30.0827653858306
Pon3	31.3590007150436	31.4670834417729	31.4984206573007	29.9254287891725	30.2237321836261	30.4041914618211	31.822137576653	32.2591615374287
Srsf2	30.9657883577517	30.7681205451626	30.8788412016387	30.5072966608442	30.332944962895	29.7121795438239	30.286984906483	30.0575102572279
Ddx3y	28.1081216007451	28.8295026459253	28.6731972200703	28.4818960155145	28.602174758673	28.5407333006018	27.481929121547	28.6024659885756
Dag1	28.6085734103597	28.540636496887	28.6501132418057	28.8309302975501	29.3289120504047	28.6384906930435	28.8228268216228	29.1214743023678
Ddx3x;D1Pas1	31.9844212737116	32.0710544976994	32.1329580250879	31.8233765028382	31.9993533259913	31.9890288697898	31.4142186498501	31.8853323456133
Ralbp1	26.6144572718551	25.7506953387884	26.2704979726804	25.9581490640859	27.7712709038621	27.0513022211421	24.8732041628616	26.6530688914238
Ssr4	29.9468028385364	30.6702266685236	30.6526981527831	27.9485252670823	27.3400866339557	26.7274434940908	29.567750851801	30.6941167447189
Snrpa	30.2224437942564	29.687264959785	30.416890511367	29.9128272203037	30.0192124397216	30.07257246033	29.9624218011939	30.0295497777705
Snrpc	28.4765355488563	28.3608782561069	28.4231190810428	26.3937689129649	27.0051616867488	23.2748484905982	27.2221606716522	27.7350302888759
Sos1	26.1417025681133	26.2253608413231	26.1122705586608	25.9242979197506	25.7944424161894	24.0011732149215	26.0301133334864	22.9321781561645
